participant_id,onset,duration,sample,trial_type,stim_file,value,N170
sub-031_task-N170_eeg,219.9902,0.3000,225271,stimulus,NA,45,8.7418
sub-031_task-N170_eeg,221.5068,0.3000,226824,stimulus,NA,37,2.7722
sub-031_task-N170_eeg,222.9727,0.3000,228325,stimulus,NA,5,-2.6029
sub-031_task-N170_eeg,231.9863,0.3000,237555,stimulus,NA,61,2.2819
sub-031_task-N170_eeg,235.0352,0.3000,240677,stimulus,NA,63,6.1756
sub-031_task-N170_eeg,236.5010,0.3000,242178,stimulus,NA,75,-5.2716
sub-031_task-N170_eeg,237.9512,0.3000,243663,stimulus,NA,51,5.7532
sub-031_task-N170_eeg,240.8496,0.3000,246631,stimulus,NA,54,10.3575
sub-031_task-N170_eeg,249.9297,0.3000,255929,stimulus,NA,58,10.6098
sub-031_task-N170_eeg,251.3789,0.3000,257413,stimulus,NA,44,4.7268
sub-031_task-N170_eeg,252.9287,0.3000,259000,stimulus,NA,46,0.6734
sub-031_task-N170_eeg,255.9941,0.3000,262139,stimulus,NA,65,-0.4092
sub-031_task-N170_eeg,258.8438,0.3000,265057,stimulus,NA,50,-7.9320
sub-031_task-N170_eeg,260.3760,0.3000,266626,stimulus,NA,8,-2.8199
sub-031_task-N170_eeg,261.9092,0.3000,268196,stimulus,NA,53,7.6735
sub-031_task-N170_eeg,263.3584,0.3000,269680,stimulus,NA,34,-0.1674
sub-031_task-N170_eeg,264.8740,0.3000,271232,stimulus,NA,30,-7.6663
sub-031_task-N170_eeg,266.4736,0.3000,272870,stimulus,NA,73,-2.1481
sub-031_task-N170_eeg,269.6064,0.3000,276078,stimulus,NA,26,8.3872
sub-031_task-N170_eeg,271.1885,0.3000,277698,stimulus,NA,51,7.4877
sub-031_task-N170_eeg,272.7051,0.3000,279251,stimulus,NA,6,6.4034
sub-031_task-N170_eeg,275.7539,0.3000,282373,stimulus,NA,70,-4.6136
sub-031_task-N170_eeg,286.5996,0.3000,293479,stimulus,NA,19,-1.4056
sub-031_task-N170_eeg,289.5986,0.3000,296550,stimulus,NA,31,6.2377
sub-031_task-N170_eeg,292.6816,0.3000,299707,stimulus,NA,23,6.7980
sub-031_task-N170_eeg,295.7305,0.3000,302829,stimulus,NA,80,4.2917
sub-031_task-N170_eeg,298.5791,0.3000,305746,stimulus,NA,5,-1.9948
sub-031_task-N170_eeg,303.0107,0.3000,310284,stimulus,NA,64,11.1877
sub-031_task-N170_eeg,305.9600,0.3000,313304,stimulus,NA,47,12.7767
sub-031_task-N170_eeg,310.4746,0.3000,317927,stimulus,NA,44,0.8747
sub-031_task-N170_eeg,316.3896,0.3000,323984,stimulus,NA,62,3.4853
sub-031_task-N170_eeg,317.8721,0.3000,325502,stimulus,NA,40,-3.6485
sub-031_task-N170_eeg,319.3047,0.3000,326969,stimulus,NA,29,-3.0510
sub-031_task-N170_eeg,320.8213,0.3000,328522,stimulus,NA,78,5.2073
sub-031_task-N170_eeg,322.4209,0.3000,330160,stimulus,NA,22,22.7912
sub-031_task-N170_eeg,328.5352,0.3000,336421,stimulus,NA,3,-2.0457
sub-031_task-N170_eeg,329.9512,0.3000,337871,stimulus,NA,26,2.2153
sub-031_task-N170_eeg,331.4844,0.3000,339441,stimulus,NA,13,-1.5725
sub-031_task-N170_eeg,335.9824,0.3000,344047,stimulus,NA,57,-4.3587
sub-031_task-N170_eeg,340.5479,0.3000,348722,stimulus,NA,60,NA
sub-031_task-N170_eeg,342.0635,0.3000,350274,stimulus,NA,75,3.0182
sub-031_task-N170_eeg,343.5801,0.3000,351827,stimulus,NA,25,-0.1165
sub-031_task-N170_eeg,345.1787,0.3000,353464,stimulus,NA,52,7.8132
sub-031_task-N170_eeg,357.8076,0.3000,366396,stimulus,NA,58,-2.4988
sub-031_task-N170_eeg,362.3564,0.3000,371054,stimulus,NA,42,-10.8103
sub-031_task-N170_eeg,363.9062,0.3000,372641,stimulus,NA,71,8.4260
sub-031_task-N170_eeg,369.8701,0.3000,378748,stimulus,NA,48,10.9865
sub-031_task-N170_eeg,372.8691,0.3000,381819,stimulus,NA,7,-4.6800
sub-031_task-N170_eeg,377.4180,0.3000,386477,stimulus,NA,1,3.2715
sub-031_task-N170_eeg,381.9492,0.3000,391117,stimulus,NA,76,-0.6643
sub-031_task-N170_eeg,383.4326,0.3000,392636,stimulus,NA,55,16.4004
sub-031_task-N170_eeg,386.3477,0.3000,395621,stimulus,NA,74,9.7162
sub-031_task-N170_eeg,389.2803,0.3000,398624,stimulus,NA,54,11.0150
sub-031_task-N170_eeg,390.8467,0.3000,400228,stimulus,NA,43,-0.0843
sub-031_task-N170_eeg,395.1445,0.3000,404629,stimulus,NA,46,-16.3866
sub-031_task-N170_eeg,398.1768,0.3000,407734,stimulus,NA,34,7.2333
sub-031_task-N170_eeg,401.0596,0.3000,410686,stimulus,NA,66,9.8670
sub-031_task-N170_eeg,405.5908,0.3000,415326,stimulus,NA,33,-2.5722
sub-031_task-N170_eeg,407.0234,0.3000,416793,stimulus,NA,77,6.8180
sub-031_task-N170_eeg,408.5566,0.3000,418363,stimulus,NA,63,9.8293
sub-031_task-N170_eeg,414.4873,0.3000,424436,stimulus,NA,2,2.2945
sub-031_task-N170_eeg,424.8838,0.3000,435082,stimulus,NA,30,0.4973
sub-031_task-N170_eeg,426.4502,0.3000,436686,stimulus,NA,36,6.4356
sub-031_task-N170_eeg,429.6162,0.3000,439928,stimulus,NA,17,10.1201
sub-031_task-N170_eeg,431.1152,0.3000,441463,stimulus,NA,72,4.9647
sub-031_task-N170_eeg,432.5479,0.3000,442930,stimulus,NA,11,-4.0616
sub-031_task-N170_eeg,435.5137,0.3000,445967,stimulus,NA,28,-5.7046
sub-031_task-N170_eeg,438.4795,0.3000,449004,stimulus,NA,38,2.7131
sub-031_task-N170_eeg,447.6924,0.3000,458438,stimulus,NA,24,2.0916
sub-031_task-N170_eeg,453.7568,0.3000,464648,stimulus,NA,20,6.7837
sub-031_task-N170_eeg,458.4717,0.3000,469476,stimulus,NA,45,10.0129
sub-031_task-N170_eeg,461.5381,0.3000,472616,stimulus,NA,32,-2.4515
sub-031_task-N170_eeg,464.7031,0.3000,475857,stimulus,NA,67,9.8626
sub-031_task-N170_eeg,467.7354,0.3000,478962,stimulus,NA,16,2.3353
sub-031_task-N170_eeg,470.8008,0.3000,482101,stimulus,NA,15,1.0456
sub-031_task-N170_eeg,472.3174,0.3000,483654,stimulus,NA,49,8.2782
sub-031_task-N170_eeg,476.6318,0.3000,488072,stimulus,NA,39,1.3618
sub-031_task-N170_eeg,478.0488,0.3000,489523,stimulus,NA,14,0.1935
sub-031_task-N170_eeg,479.4814,0.3000,490990,stimulus,NA,68,-3.4378
sub-031_task-N170_eeg,481.0303,0.3000,492576,stimulus,NA,8,6.8465
sub-031_task-N170_eeg,499.2246,0.3000,511207,stimulus,NA,6,1.5482
sub-031_task-N170_eeg,500.8066,0.3000,512827,stimulus,NA,18,-1.3796
sub-031_task-N170_eeg,502.3232,0.3000,514380,stimulus,NA,61,8.8117
sub-031_task-N170_eeg,503.7891,0.3000,515881,stimulus,NA,69,5.8898
sub-031_task-N170_eeg,505.3555,0.3000,517485,stimulus,NA,41,4.2626
sub-031_task-N170_eeg,515.9512,0.3000,528335,stimulus,NA,4,0.3597
sub-031_task-N170_eeg,517.4512,0.3000,529871,stimulus,NA,37,-6.2109
sub-031_task-N170_eeg,518.9004,0.3000,531355,stimulus,NA,56,0.2186
sub-031_task-N170_eeg,521.7832,0.3000,534307,stimulus,NA,27,6.6277
sub-031_task-N170_eeg,523.3818,0.3000,535944,stimulus,NA,10,1.6961
sub-031_task-N170_eeg,524.8486,0.3000,537446,stimulus,NA,79,12.7482
sub-031_task-N170_eeg,536.7939,0.3000,549678,stimulus,NA,35,-2.0224
sub-031_task-N170_eeg,542.7422,0.3000,555769,stimulus,NA,12,-3.7923
sub-031_task-N170_eeg,544.3418,0.3000,557407,stimulus,NA,21,-9.8386
sub-031_task-N170_eeg,550.2061,0.3000,563412,stimulus,NA,9,0.4869
sub-031_task-N170_eeg,551.6055,0.3000,564845,stimulus,NA,59,6.6189
sub-032_task-N170_eeg,11.7363,0.3000,12019,stimulus,NA,49,12.8900
sub-032_task-N170_eeg,16.1182,0.3000,16506,stimulus,NA,26,3.3887
sub-032_task-N170_eeg,23.6318,0.3000,24200,stimulus,NA,68,3.3244
sub-032_task-N170_eeg,25.0977,0.3000,25701,stimulus,NA,40,4.0856
sub-032_task-N170_eeg,31.1621,0.3000,31911,stimulus,NA,41,0.0596
sub-032_task-N170_eeg,38.5596,0.3000,39486,stimulus,NA,1,2.9116
sub-032_task-N170_eeg,47.3564,0.3000,48494,stimulus,NA,70,-0.7776
sub-032_task-N170_eeg,50.5225,0.3000,51736,stimulus,NA,78,-0.5882
sub-032_task-N170_eeg,55.0205,0.3000,56342,stimulus,NA,47,17.0383
sub-032_task-N170_eeg,56.4863,0.3000,57843,stimulus,NA,66,2.3008
sub-032_task-N170_eeg,57.9863,0.3000,59379,stimulus,NA,3,4.5444
sub-032_task-N170_eeg,64.0010,0.3000,65538,stimulus,NA,25,1.2117
sub-032_task-N170_eeg,68.4990,0.3000,70144,stimulus,NA,46,11.0073
sub-032_task-N170_eeg,83.0273,0.3000,85021,stimulus,NA,4,-5.0573
sub-032_task-N170_eeg,86.0264,0.3000,88092,stimulus,NA,8,6.6814
sub-032_task-N170_eeg,87.6260,0.3000,89730,stimulus,NA,5,9.9928
sub-032_task-N170_eeg,92.2578,0.3000,94473,stimulus,NA,30,11.0159
sub-032_task-N170_eeg,93.7070,0.3000,95957,stimulus,NA,27,-4.8805
sub-032_task-N170_eeg,98.2881,0.3000,100648,stimulus,NA,52,10.8992
sub-032_task-N170_eeg,101.4209,0.3000,103856,stimulus,NA,55,1.9869
sub-032_task-N170_eeg,108.9678,0.3000,111584,stimulus,NA,32,3.5682
sub-032_task-N170_eeg,113.3164,0.3000,116037,stimulus,NA,36,6.4266
sub-032_task-N170_eeg,114.8828,0.3000,117641,stimulus,NA,13,8.1038
sub-032_task-N170_eeg,116.4316,0.3000,119227,stimulus,NA,37,1.7458
sub-032_task-N170_eeg,117.9316,0.3000,120763,stimulus,NA,11,8.6635
sub-032_task-N170_eeg,119.3643,0.3000,122230,stimulus,NA,54,8.6813
sub-032_task-N170_eeg,122.4795,0.3000,125420,stimulus,NA,61,13.0078
sub-032_task-N170_eeg,123.9463,0.3000,126922,stimulus,NA,39,6.1308
sub-032_task-N170_eeg,125.4619,0.3000,128474,stimulus,NA,79,10.0578
sub-032_task-N170_eeg,128.4941,0.3000,131579,stimulus,NA,7,0.3914
sub-032_task-N170_eeg,129.9775,0.3000,133098,stimulus,NA,17,2.9578
sub-032_task-N170_eeg,132.9600,0.3000,136152,stimulus,NA,73,5.2055
sub-032_task-N170_eeg,134.4922,0.3000,137721,stimulus,NA,18,7.4037
sub-032_task-N170_eeg,137.3750,0.3000,140673,stimulus,NA,74,4.6692
sub-032_task-N170_eeg,140.2734,0.3000,143641,stimulus,NA,43,7.5030
sub-032_task-N170_eeg,141.7061,0.3000,145108,stimulus,NA,19,1.3009
sub-032_task-N170_eeg,153.3359,0.3000,157017,stimulus,NA,33,-4.3196
sub-032_task-N170_eeg,154.7852,0.3000,158501,stimulus,NA,38,-3.7233
sub-032_task-N170_eeg,159.3838,0.3000,163210,stimulus,NA,15,6.3637
sub-032_task-N170_eeg,160.8330,0.3000,164694,stimulus,NA,71,5.4378
sub-032_task-N170_eeg,162.2490,0.3000,166144,stimulus,NA,80,0.3734
sub-032_task-N170_eeg,163.6816,0.3000,167611,stimulus,NA,67,6.7476
sub-032_task-N170_eeg,169.7959,0.3000,173872,stimulus,NA,72,9.7180
sub-032_task-N170_eeg,171.3291,0.3000,175442,stimulus,NA,35,10.3904
sub-032_task-N170_eeg,175.7275,0.3000,179946,stimulus,NA,29,13.8360
sub-032_task-N170_eeg,180.3428,0.3000,184672,stimulus,NA,63,6.6914
sub-032_task-N170_eeg,181.8750,0.3000,186241,stimulus,NA,34,2.2222
sub-032_task-N170_eeg,186.3066,0.3000,190779,stimulus,NA,50,10.5276
sub-032_task-N170_eeg,187.9062,0.3000,192417,stimulus,NA,12,1.6531
sub-032_task-N170_eeg,190.9893,0.3000,195574,stimulus,NA,16,2.5816
sub-032_task-N170_eeg,193.9375,0.3000,198593,stimulus,NA,10,16.4683
sub-032_task-N170_eeg,195.5205,0.3000,200214,stimulus,NA,14,6.0945
sub-032_task-N170_eeg,197.0703,0.3000,201801,stimulus,NA,51,12.6721
sub-032_task-N170_eeg,198.4863,0.3000,203251,stimulus,NA,24,4.9649
sub-032_task-N170_eeg,201.3848,0.3000,206219,stimulus,NA,62,9.5376
sub-032_task-N170_eeg,204.5176,0.3000,209427,stimulus,NA,64,13.4147
sub-032_task-N170_eeg,207.5166,0.3000,212498,stimulus,NA,2,6.9166
sub-032_task-N170_eeg,212.0479,0.3000,217138,stimulus,NA,76,5.4270
sub-032_task-N170_eeg,224.8936,0.3000,230292,stimulus,NA,9,-2.9068
sub-032_task-N170_eeg,226.3594,0.3000,231793,stimulus,NA,42,5.7219
sub-032_task-N170_eeg,227.7754,0.3000,233243,stimulus,NA,45,3.7855
sub-032_task-N170_eeg,230.5918,0.3000,236127,stimulus,NA,28,2.4499
sub-032_task-N170_eeg,232.0576,0.3000,237628,stimulus,NA,75,4.3056
sub-032_task-N170_eeg,233.4902,0.3000,239095,stimulus,NA,23,-1.4494
sub-032_task-N170_eeg,236.4395,0.3000,242115,stimulus,NA,6,10.2330
sub-032_task-N170_eeg,237.9883,0.3000,243701,stimulus,NA,44,6.7612
sub-032_task-N170_eeg,242.3535,0.3000,248171,stimulus,NA,56,2.0120
sub-032_task-N170_eeg,246.9688,0.3000,252897,stimulus,NA,21,1.1677
sub-032_task-N170_eeg,250.0674,0.3000,256070,stimulus,NA,60,6.3675
sub-032_task-N170_eeg,251.5342,0.3000,257572,stimulus,NA,59,12.8472
sub-032_task-N170_eeg,252.9502,0.3000,259022,stimulus,NA,69,8.4458
sub-032_task-N170_eeg,254.4990,0.3000,260608,stimulus,NA,53,-4.3611
sub-032_task-N170_eeg,256.0654,0.3000,262212,stimulus,NA,31,-5.1811
sub-032_task-N170_eeg,257.5312,0.3000,263713,stimulus,NA,65,9.7640
sub-032_task-N170_eeg,260.6475,0.3000,266904,stimulus,NA,20,1.4698
sub-032_task-N170_eeg,262.1299,0.3000,268422,stimulus,NA,77,6.8654
sub-032_task-N170_eeg,265.1123,0.3000,271476,stimulus,NA,48,2.9179
sub-032_task-N170_eeg,270.9766,0.3000,277481,stimulus,NA,58,8.0449
sub-032_task-N170_eeg,276.9414,0.3000,283589,stimulus,NA,57,10.2121
sub-032_task-N170_eeg,281.5068,0.3000,288264,stimulus,NA,22,4.3076
sub-032_task-N170_eeg,302.5820,0.3000,309845,stimulus,NA,60,6.7708
sub-032_task-N170_eeg,307.0303,0.3000,314400,stimulus,NA,59,3.9748
sub-032_task-N170_eeg,310.0625,0.3000,317505,stimulus,NA,14,-1.6740
sub-032_task-N170_eeg,313.1787,0.3000,320696,stimulus,NA,21,11.0785
sub-032_task-N170_eeg,316.1104,0.3000,323698,stimulus,NA,10,1.8660
sub-032_task-N170_eeg,317.5938,0.3000,325217,stimulus,NA,26,5.2004
sub-032_task-N170_eeg,319.0430,0.3000,326701,stimulus,NA,78,0.3311
sub-032_task-N170_eeg,323.3916,0.3000,331154,stimulus,NA,64,6.6246
sub-032_task-N170_eeg,326.4902,0.3000,334327,stimulus,NA,36,6.5422
sub-032_task-N170_eeg,328.0400,0.3000,335914,stimulus,NA,27,3.2734
sub-032_task-N170_eeg,329.5225,0.3000,337432,stimulus,NA,71,0.6326
sub-032_task-N170_eeg,330.9385,0.3000,338882,stimulus,NA,41,6.6287
sub-032_task-N170_eeg,333.9043,0.3000,341919,stimulus,NA,35,-4.7330
sub-032_task-N170_eeg,335.3535,0.3000,343403,stimulus,NA,5,12.5709
sub-032_task-N170_eeg,341.4521,0.3000,349648,stimulus,NA,58,17.4154
sub-032_task-N170_eeg,342.9678,0.3000,351200,stimulus,NA,11,2.7970
sub-032_task-N170_eeg,344.5010,0.3000,352770,stimulus,NA,39,1.7646
sub-032_task-N170_eeg,352.0146,0.3000,360464,stimulus,NA,25,7.1290
sub-032_task-N170_eeg,367.1592,0.3000,375972,stimulus,NA,24,-1.6243
sub-032_task-N170_eeg,376.1230,0.3000,385151,stimulus,NA,57,NA
sub-032_task-N170_eeg,382.1201,0.3000,391292,stimulus,NA,54,12.0557
sub-032_task-N170_eeg,385.1191,0.3000,394363,stimulus,NA,80,6.5262
sub-032_task-N170_eeg,388.1182,0.3000,397434,stimulus,NA,48,10.6321
sub-032_task-N170_eeg,389.5850,0.3000,398936,stimulus,NA,61,2.7604
sub-032_task-N170_eeg,391.0010,0.3000,400386,stimulus,NA,38,0.3847
sub-032_task-N170_eeg,394.1328,0.3000,403593,stimulus,NA,16,5.3594
sub-032_task-N170_eeg,395.6992,0.3000,405197,stimulus,NA,76,12.5887
sub-032_task-N170_eeg,401.5469,0.3000,411185,stimulus,NA,4,9.3819
sub-032_task-N170_eeg,404.4961,0.3000,414205,stimulus,NA,68,3.6589
sub-032_task-N170_eeg,406.0283,0.3000,415774,stimulus,NA,67,5.6739
sub-032_task-N170_eeg,407.5449,0.3000,417327,stimulus,NA,30,8.4093
sub-032_task-N170_eeg,410.5273,0.3000,420381,stimulus,NA,12,10.3824
sub-032_task-N170_eeg,412.1270,0.3000,422019,stimulus,NA,72,0.5087
sub-032_task-N170_eeg,413.6924,0.3000,423622,stimulus,NA,15,4.8820
sub-032_task-N170_eeg,415.2588,0.3000,425226,stimulus,NA,22,-0.8699
sub-032_task-N170_eeg,418.2412,0.3000,428280,stimulus,NA,77,2.2560
sub-032_task-N170_eeg,419.7236,0.3000,429798,stimulus,NA,50,0.4450
sub-032_task-N170_eeg,421.3066,0.3000,431419,stimulus,NA,28,-2.4417
sub-032_task-N170_eeg,435.2012,0.3000,445647,stimulus,NA,65,10.0856
sub-032_task-N170_eeg,436.8008,0.3000,447285,stimulus,NA,73,0.9328
sub-032_task-N170_eeg,438.3174,0.3000,448838,stimulus,NA,79,7.2227
sub-032_task-N170_eeg,441.3828,0.3000,451977,stimulus,NA,42,3.2363
sub-032_task-N170_eeg,442.9326,0.3000,453564,stimulus,NA,8,-0.2071
sub-032_task-N170_eeg,444.4482,0.3000,455116,stimulus,NA,70,5.5128
sub-032_task-N170_eeg,450.4795,0.3000,461292,stimulus,NA,55,4.5394
sub-032_task-N170_eeg,451.9287,0.3000,462776,stimulus,NA,52,0.2083
sub-032_task-N170_eeg,453.3789,0.3000,464261,stimulus,NA,43,7.1990
sub-032_task-N170_eeg,454.8613,0.3000,465779,stimulus,NA,74,6.8574
sub-032_task-N170_eeg,463.9746,0.3000,475111,stimulus,NA,19,2.0310
sub-032_task-N170_eeg,467.0566,0.3000,478267,stimulus,NA,9,-6.2624
sub-032_task-N170_eeg,474.6875,0.3000,486081,stimulus,NA,37,-3.3242
sub-032_task-N170_eeg,483.6514,0.3000,495260,stimulus,NA,47,5.9887
sub-032_task-N170_eeg,488.2490,0.3000,499968,stimulus,NA,44,6.7266
sub-032_task-N170_eeg,489.7988,0.3000,501555,stimulus,NA,56,-1.3587
sub-032_task-N170_eeg,492.6982,0.3000,504524,stimulus,NA,66,6.1784
sub-032_task-N170_eeg,500.8945,0.3000,512917,stimulus,NA,69,12.4473
sub-032_task-N170_eeg,502.3613,0.3000,514419,stimulus,NA,2,3.9677
sub-032_task-N170_eeg,505.4102,0.3000,517541,stimulus,NA,34,-3.0571
sub-032_task-N170_eeg,506.9092,0.3000,519076,stimulus,NA,63,9.6307
sub-032_task-N170_eeg,510.0088,0.3000,522250,stimulus,NA,31,-3.0185
sub-032_task-N170_eeg,511.5908,0.3000,523870,stimulus,NA,40,3.1440
sub-032_task-N170_eeg,516.0557,0.3000,528442,stimulus,NA,7,2.0738
sub-032_task-N170_eeg,517.5889,0.3000,530012,stimulus,NA,45,4.2227
sub-032_task-N170_eeg,519.1553,0.3000,531616,stimulus,NA,49,7.6437
sub-032_task-N170_eeg,520.7383,0.3000,533237,stimulus,NA,20,4.3592
sub-032_task-N170_eeg,522.3203,0.3000,534857,stimulus,NA,3,-4.0851
sub-032_task-N170_eeg,523.8369,0.3000,536410,stimulus,NA,18,14.7095
sub-032_task-N170_eeg,525.3691,0.3000,537979,stimulus,NA,51,6.8269
sub-032_task-N170_eeg,528.4180,0.3000,541101,stimulus,NA,62,4.4662
sub-032_task-N170_eeg,529.8682,0.3000,542586,stimulus,NA,23,-0.8178
sub-032_task-N170_eeg,531.2842,0.3000,544036,stimulus,NA,29,7.4135
sub-032_task-N170_eeg,535.8320,0.3000,548693,stimulus,NA,53,9.7630
sub-032_task-N170_eeg,540.3311,0.3000,553300,stimulus,NA,33,4.8618
sub-032_task-N170_eeg,543.2627,0.3000,556302,stimulus,NA,75,9.4472
sub-032_task-N170_eeg,546.1787,0.3000,559288,stimulus,NA,17,13.6988
sub-032_task-N170_eeg,547.6611,0.3000,560806,stimulus,NA,1,10.4615
sub-032_task-N170_eeg,552.2100,0.3000,565464,stimulus,NA,32,-0.4999
sub-032_task-N170_eeg,553.6426,0.3000,566931,stimulus,NA,6,-2.3644
sub-032_task-N170_eeg,555.0752,0.3000,568398,stimulus,NA,46,9.4022
sub-032_task-N170_eeg,559.7734,0.3000,573209,stimulus,NA,13,5.2143
sub-033_task-N170_eeg,21.3486,0.3000,21862,stimulus,NA,63,20.4303
sub-033_task-N170_eeg,22.7812,0.3000,23329,stimulus,NA,21,23.8010
sub-033_task-N170_eeg,24.2314,0.3000,24814,stimulus,NA,50,14.0702
sub-033_task-N170_eeg,25.7305,0.3000,26349,stimulus,NA,18,-12.1472
sub-033_task-N170_eeg,27.1797,0.3000,27833,stimulus,NA,25,3.2997
sub-033_task-N170_eeg,28.6797,0.3000,29369,stimulus,NA,26,16.0771
sub-033_task-N170_eeg,33.1279,0.3000,33924,stimulus,NA,72,7.9895
sub-033_task-N170_eeg,34.6943,0.3000,35528,stimulus,NA,53,9.1183
sub-033_task-N170_eeg,43.7578,0.3000,44809,stimulus,NA,73,3.3219
sub-033_task-N170_eeg,48.2227,0.3000,49381,stimulus,NA,32,9.4949
sub-033_task-N170_eeg,49.7549,0.3000,50950,stimulus,NA,17,11.4766
sub-033_task-N170_eeg,60.1680,0.3000,61613,stimulus,NA,45,2.1053
sub-033_task-N170_eeg,61.7510,0.3000,63234,stimulus,NA,6,17.7749
sub-033_task-N170_eeg,63.2676,0.3000,64787,stimulus,NA,5,11.4000
sub-033_task-N170_eeg,64.8330,0.3000,66390,stimulus,NA,31,8.5626
sub-033_task-N170_eeg,70.9307,0.3000,72634,stimulus,NA,39,8.5094
sub-033_task-N170_eeg,73.8799,0.3000,75654,stimulus,NA,58,5.2843
sub-033_task-N170_eeg,78.2949,0.3000,80175,stimulus,NA,61,4.7265
sub-033_task-N170_eeg,92.3730,0.3000,94591,stimulus,NA,13,4.4814
sub-033_task-N170_eeg,93.8896,0.3000,96144,stimulus,NA,80,12.1367
sub-033_task-N170_eeg,96.9053,0.3000,99232,stimulus,NA,62,13.5072
sub-033_task-N170_eeg,98.3213,0.3000,100682,stimulus,NA,54,9.2212
sub-033_task-N170_eeg,101.1699,0.3000,103599,stimulus,NA,77,4.7254
sub-033_task-N170_eeg,104.1523,0.3000,106653,stimulus,NA,42,8.9061
sub-033_task-N170_eeg,105.7354,0.3000,108274,stimulus,NA,38,24.1074
sub-033_task-N170_eeg,107.3184,0.3000,109895,stimulus,NA,27,-0.8456
sub-033_task-N170_eeg,110.2500,0.3000,112897,stimulus,NA,47,9.8071
sub-033_task-N170_eeg,111.7666,0.3000,114450,stimulus,NA,15,10.5757
sub-033_task-N170_eeg,114.7490,0.3000,117504,stimulus,NA,11,8.1026
sub-033_task-N170_eeg,117.7646,0.3000,120592,stimulus,NA,76,7.1218
sub-033_task-N170_eeg,119.3135,0.3000,122178,stimulus,NA,66,9.4565
sub-033_task-N170_eeg,122.1631,0.3000,125096,stimulus,NA,49,14.2102
sub-033_task-N170_eeg,126.4609,0.3000,129497,stimulus,NA,79,4.7329
sub-033_task-N170_eeg,135.3584,0.3000,138608,stimulus,NA,37,7.5028
sub-033_task-N170_eeg,140.0068,0.3000,143368,stimulus,NA,3,0.4295
sub-033_task-N170_eeg,141.5557,0.3000,144954,stimulus,NA,75,4.7701
sub-033_task-N170_eeg,144.5547,0.3000,148025,stimulus,NA,57,10.7439
sub-033_task-N170_eeg,145.9541,0.3000,149458,stimulus,NA,56,0.9348
sub-033_task-N170_eeg,147.4873,0.3000,151028,stimulus,NA,33,4.1336
sub-033_task-N170_eeg,149.0703,0.3000,152649,stimulus,NA,46,5.4331
sub-033_task-N170_eeg,158.6660,0.3000,162475,stimulus,NA,23,12.0742
sub-033_task-N170_eeg,161.5820,0.3000,165461,stimulus,NA,60,-2.1737
sub-033_task-N170_eeg,164.5479,0.3000,168498,stimulus,NA,4,6.8975
sub-033_task-N170_eeg,169.0293,0.3000,173087,stimulus,NA,9,13.0763
sub-033_task-N170_eeg,172.0283,0.3000,176158,stimulus,NA,69,6.6491
sub-033_task-N170_eeg,175.0439,0.3000,179246,stimulus,NA,19,3.4350
sub-033_task-N170_eeg,176.6270,0.3000,180867,stimulus,NA,28,18.5556
sub-033_task-N170_eeg,178.0596,0.3000,182334,stimulus,NA,36,8.6910
sub-033_task-N170_eeg,179.5088,0.3000,183818,stimulus,NA,29,8.8993
sub-033_task-N170_eeg,182.5410,0.3000,186923,stimulus,NA,7,12.2820
sub-033_task-N170_eeg,185.3398,0.3000,189789,stimulus,NA,8,4.9518
sub-033_task-N170_eeg,189.9053,0.3000,194464,stimulus,NA,41,16.1973
sub-033_task-N170_eeg,191.3047,0.3000,195897,stimulus,NA,78,8.4785
sub-033_task-N170_eeg,192.8711,0.3000,197501,stimulus,NA,65,9.3596
sub-033_task-N170_eeg,195.8027,0.3000,200503,stimulus,NA,71,17.1175
sub-033_task-N170_eeg,200.2354,0.3000,205042,stimulus,NA,59,7.4457
sub-033_task-N170_eeg,203.2168,0.3000,208095,stimulus,NA,16,15.0757
sub-033_task-N170_eeg,206.2832,0.3000,211235,stimulus,NA,68,3.0969
sub-033_task-N170_eeg,207.8154,0.3000,212804,stimulus,NA,12,9.7988
sub-033_task-N170_eeg,210.9141,0.3000,215977,stimulus,NA,64,3.3098
sub-033_task-N170_eeg,215.4795,0.3000,220652,stimulus,NA,48,11.7588
sub-033_task-N170_eeg,226.4092,0.3000,231844,stimulus,NA,14,10.6273
sub-033_task-N170_eeg,227.9248,0.3000,233396,stimulus,NA,51,3.8440
sub-033_task-N170_eeg,229.3916,0.3000,234898,stimulus,NA,67,11.4629
sub-033_task-N170_eeg,230.8242,0.3000,236365,stimulus,NA,43,11.5076
sub-033_task-N170_eeg,233.8730,0.3000,239487,stimulus,NA,52,13.7705
sub-033_task-N170_eeg,236.8389,0.3000,242524,stimulus,NA,44,-7.3542
sub-033_task-N170_eeg,240.0039,0.3000,245765,stimulus,NA,10,1.5546
sub-033_task-N170_eeg,241.5703,0.3000,247369,stimulus,NA,2,13.4804
sub-033_task-N170_eeg,243.0527,0.3000,248887,stimulus,NA,20,1.1082
sub-033_task-N170_eeg,244.5195,0.3000,250389,stimulus,NA,1,10.1529
sub-033_task-N170_eeg,246.0684,0.3000,251975,stimulus,NA,74,6.3263
sub-033_task-N170_eeg,249.0674,0.3000,255046,stimulus,NA,70,2.5200
sub-033_task-N170_eeg,252.0996,0.3000,258151,stimulus,NA,35,14.8183
sub-033_task-N170_eeg,253.6494,0.3000,259738,stimulus,NA,34,9.4202
